dt;x;y;s;d;d_dot;d_dotdot;yaw;d_yaw;v_ms;a;jerk;FSM;mode;
0.09;966.29;1132.55;180.55;5.96;0.26;6.81;0.15;0.00;8.78;1.00;2.17;KeepLane;2
0.12;967.15;1132.68;181.41;6.02;0.49;1.87;0.16;0.00;8.67;-0.91;2.00;KeepLane;1
0.11;968.19;1132.85;182.46;6.09;0.64;1.34;0.16;0.01;9.26;5.31;2.46;KeepLane;1
0.16;969.59;1133.08;183.88;6.18;0.53;-0.67;0.17;0.01;8.88;-2.34;2.61;KeepLane;1
0.17;971.18;1133.36;185.49;6.27;0.53;-0.01;0.18;0.01;9.75;5.23;3.08;KeepLane;1
0.10;972.07;1133.52;186.40;6.31;0.38;-1.46;0.18;0.00;9.07;-6.58;3.68;KeepLane;1
0.16;973.51;1133.80;187.87;6.36;0.36;-0.13;0.19;0.01;9.17;0.63;3.68;KeepLane;1
0.16;974.97;1134.08;189.35;6.41;0.29;-0.38;0.20;0.01;9.95;4.93;3.62;KeepLane;1
0.09;975.89;1134.27;190.29;6.43;0.23;-0.66;0.20;0.01;9.37;-6.41;3.43;KeepLane;1
0.09;976.63;1134.43;191.04;6.45;0.16;-0.87;0.21;0.01;9.77;4.59;3.79;KeepLane;1
0.09;977.56;1134.63;192.00;6.45;0.10;-0.63;0.22;0.01;9.58;-2.03;3.90;KeepLane;1
0.11;978.51;1134.84;192.97;6.46;0.03;-0.60;0.22;0.01;9.67;0.79;3.88;KeepLane;1
0.11;979.65;1135.11;194.14;6.45;-0.03;-0.60;0.23;0.01;9.78;1.00;3.45;KeepLane;1
0.08;980.42;1135.30;194.93;6.45;-0.11;-0.95;0.24;0.01;10.19;5.22;3.74;KeepLane;1
0.13;981.58;1135.59;196.13;6.42;-0.19;-0.62;0.25;0.01;9.97;-1.68;3.39;KeepLane;1
0.12;982.75;1135.89;197.34;6.39;-0.28;-0.80;0.26;0.01;10.07;0.87;2.81;KeepLane;1
0.07;983.53;1136.09;198.14;6.36;-0.34;-0.83;0.26;0.00;10.08;0.02;2.75;KeepLane;1
0.13;984.92;1136.47;199.58;6.31;-0.41;-0.48;0.27;0.01;10.28;1.50;2.41;KeepLane;1
0.10;985.92;1136.74;200.62;6.26;-0.45;-0.44;0.27;0.01;10.38;1.00;1.87;KeepLane;1
0.17;987.73;1137.27;202.50;6.16;-0.61;-0.96;0.29;0.01;10.48;0.59;1.47;KeepLane;1
0.17;989.35;1137.75;204.19;6.05;-0.65;-0.21;0.30;0.02;11.28;4.69;1.74;KeepLane;1
0.18;991.19;1138.34;206.11;5.89;-0.88;-1.30;0.35;0.05;11.57;1.60;1.82;KeepLane;1
0.15;992.61;1138.86;207.61;5.70;-1.26;-2.48;0.35;0.00;10.81;-5.06;2.22;KeepLane;1
0.07;993.63;1139.23;208.69;5.56;-1.84;-7.69;0.36;0.00;11.30;6.55;2.36;KeepLane;2
0.14;995.04;1139.76;210.19;5.36;-1.39;3.15;0.37;0.01;10.20;-7.70;2.96;KeepLane;1
0.12;996.26;1140.23;211.48;5.18;-1.62;-2.06;0.37;-0.00;10.89;5.95;3.47;KeepLane;1
0.21;998.32;1141.03;212.80;5.14;-0.19;6.94;0.37;-0.00;11.88;4.81;3.94;KeepLane;2
0.18;1000.15;1141.73;214.76;5.20;0.34;2.98;0.36;-0.00;10.11;-9.91;4.79;KeepLane;1
0.16;1001.79;1142.36;216.52;5.26;0.38;0.28;0.37;0.00;11.01;5.83;5.27;KeepLane;0
0.19;1003.64;1143.06;218.50;5.32;0.32;-0.31;0.37;0.00;10.99;-0.14;5.22;KeepLane;0
0.15;1005.28;1143.70;220.26;5.37;0.35;0.17;0.37;0.00;11.00;0.12;4.77;KeepLane;1
0.06;1005.90;1143.93;220.92;5.39;0.34;-0.11;0.37;-0.00;11.03;0.49;4.66;KeepLane;1
0.21;1007.99;1144.74;223.16;5.45;0.30;-0.19;0.37;0.00;11.21;0.85;4.24;KeepLane;1
0.20;1010.10;1145.56;225.41;5.51;0.30;-0.00;0.37;-0.00;11.27;0.33;3.61;KeepLane;1
0.19;1012.22;1146.38;227.69;5.58;0.33;0.17;0.37;0.00;11.41;0.73;2.92;KeepLane;1
0.22;1014.58;1147.30;230.22;5.65;0.32;-0.08;0.37;-0.00;12.49;4.83;2.80;KeepLane;1
0.13;1016.10;1147.88;231.84;5.69;0.37;0.42;0.37;-0.00;11.62;-6.86;3.01;KeepLane;1
0.10;1017.19;1148.31;233.01;5.73;0.33;-0.34;0.37;-0.00;11.73;1.11;2.13;KeepLane;1
0.13;1018.51;1148.81;234.43;5.77;0.33;-0.03;0.36;-0.00;12.31;4.59;2.00;KeepLane;1
0.18;1020.51;1149.58;236.57;5.84;0.38;0.29;0.37;0.00;11.92;-2.17;2.21;KeepLane;1
0.21;1022.98;1150.52;239.21;5.92;0.40;0.06;0.36;-0.00;12.99;5.09;2.70;KeepLane;1
0.19;1025.23;1151.39;241.63;6.00;0.40;0.04;0.37;0.00;12.10;-4.63;3.12;KeepLane;1
0.23;1027.74;1152.35;244.37;6.08;0.34;-0.27;0.37;0.00;12.20;0.44;3.08;KeepLane;1
0.18;1029.80;1153.15;246.58;6.12;0.22;-0.66;0.37;0.00;13.12;5.00;3.54;KeepLane;1
0.20;1032.11;1154.05;249.06;6.16;0.20;-0.09;0.37;0.01;12.41;-3.58;3.83;KeepLane;1
0.17;1034.21;1154.88;251.31;6.19;0.15;-0.32;0.39;0.01;13.30;5.20;3.87;KeepLane;1
0.17;1036.07;1155.64;253.33;6.18;-0.00;-0.88;0.39;0.00;12.58;-4.30;3.61;KeepLane;1
0.19;1038.42;1156.61;255.87;6.17;-0.06;-0.30;0.39;0.01;12.66;0.41;3.54;KeepLane;1
0.21;1041.02;1157.70;258.68;6.15;-0.13;-0.34;0.40;0.00;12.79;0.62;3.14;KeepLane;1
0.21;1043.39;1158.71;261.26;6.11;-0.19;-0.27;0.41;0.01;13.80;4.84;3.41;KeepLane;1
0.20;1045.77;1159.75;263.86;6.05;-0.31;-0.63;0.41;0.01;13.00;-3.98;3.30;KeepLane;1
0.21;1048.17;1160.81;266.48;5.97;-0.37;-0.27;0.42;0.00;13.14;0.65;2.90;KeepLane;1
0.17;1050.34;1161.78;268.85;5.89;-0.46;-0.53;0.42;0.00;13.21;0.42;2.90;KeepLane;1
0.16;1052.28;1162.65;270.98;5.82;-0.47;-0.07;0.42;0.00;13.29;0.49;2.45;KeepLane;1
0.21;1054.72;1163.76;273.66;5.72;-0.48;-0.06;0.43;0.00;13.40;0.53;2.14;KeepLane;1
0.16;1056.68;1164.65;275.76;5.64;-0.51;-0.20;0.42;-0.00;13.49;0.61;1.68;KeepLane;1
0.10;1058.17;1165.32;277.39;5.59;-0.43;0.83;0.42;-0.00;13.58;0.87;1.34;KeepLane;1
0.14;1059.92;1166.10;279.31;5.55;-0.31;0.80;0.42;-0.00;14.26;4.74;1.77;KeepLane;1
0.21;1062.44;1167.20;282.06;5.50;-0.23;0.41;0.41;-0.01;13.79;-2.23;1.94;KeepLane;1
0.13;1064.22;1167.97;284.00;5.48;-0.16;0.52;0.40;-0.01;13.87;0.60;1.51;KeepLane;1
0.23;1067.31;1169.27;287.36;5.47;-0.02;0.59;0.39;-0.01;13.96;0.40;1.15;KeepLane;1
0.18;1069.66;1170.22;289.89;5.50;0.16;1.02;0.38;-0.01;14.07;0.60;1.15;KeepLane;1
0.22;1072.56;1171.35;293.00;5.57;0.33;0.81;0.37;-0.02;14.13;0.31;1.14;KeepLane;1
0.10;1073.89;1171.85;294.42;5.63;0.53;1.96;0.35;-0.01;14.63;5.05;1.59;KeepLane;1
0.09;1075.24;1172.34;295.86;5.70;0.74;2.28;0.33;-0.02;14.81;1.86;1.73;KeepLane;1
0.22;1077.98;1173.27;298.74;5.90;0.93;0.85;0.32;-0.01;14.45;-1.68;1.83;KeepLane;1
0.07;1079.09;1173.63;299.90;5.99;1.21;3.80;0.32;-0.01;14.78;4.48;2.19;KeepLane;1
0.15;1081.32;1174.35;303.18;6.17;1.17;-0.27;0.30;-0.02;15.38;3.83;2.10;KeepLane;1
0.18;1083.87;1175.11;305.84;6.04;-0.70;-10.21;0.29;-0.01;14.80;-3.12;2.19;KeepLane;2
0.19;1086.40;1175.83;308.47;5.95;-0.49;1.11;0.27;-0.01;14.65;-0.84;2.22;KeepLane;1
0.20;1089.25;1176.60;311.42;5.89;-0.29;0.98;0.26;-0.02;14.74;0.44;2.22;KeepLane;1
0.11;1090.98;1177.05;313.21;5.88;-0.12;1.57;0.25;-0.01;14.91;1.59;2.32;KeepLane;1
0.13;1093.02;1177.54;315.30;5.89;0.07;1.44;0.23;-0.01;15.56;4.97;2.79;KeepLane;1
0.11;1094.48;1177.88;316.81;5.91;0.24;1.60;0.22;-0.01;15.03;-5.00;2.78;KeepLane;1
0.11;1096.26;1178.28;318.63;5.96;0.43;1.72;0.21;-0.01;15.69;5.93;3.19;KeepLane;1
0.12;1098.06;1178.65;320.46;6.03;0.56;1.08;0.20;-0.01;15.26;-3.49;3.37;KeepLane;1
0.09;1099.57;1178.95;322.00;6.10;0.76;2.10;0.19;-0.01;15.39;1.38;3.06;KeepLane;1
0.19;1101.69;1179.36;324.16;6.22;0.64;-0.64;0.18;-0.01;15.46;0.41;2.72;KeepLane;1
0.14;1104.45;1179.85;327.69;6.26;0.30;-2.47;0.17;-0.01;15.59;0.89;2.50;KeepLane;1
0.12;1106.31;1180.17;329.57;6.19;-0.63;-7.58;0.17;-0.01;16.18;4.85;2.90;KeepLane;2
0.13;1108.46;1180.53;331.75;6.11;-0.55;0.61;0.16;-0.01;15.60;-4.31;3.28;KeepLane;1
0.15;1110.63;1180.87;333.94;6.05;-0.38;1.10;0.15;-0.01;15.69;0.57;3.18;KeepLane;1
0.11;1112.51;1181.15;335.84;6.02;-0.33;0.50;0.15;-0.01;15.82;1.17;2.80;KeepLane;1
0.11;1114.39;1181.42;337.75;5.99;-0.25;0.73;0.14;-0.01;15.86;0.44;2.34;KeepLane;1
0.09;1115.65;1181.59;339.02;5.98;-0.13;1.36;0.14;-0.00;15.89;0.32;1.78;KeepLane;1
0.16;1118.20;1181.93;341.59;5.97;-0.07;0.38;0.13;-0.01;16.14;1.52;1.59;KeepLane;1
0.09;1119.81;1182.14;343.21;5.97;0.04;1.11;0.12;-0.01;16.62;5.19;1.97;KeepLane;1
0.14;1122.08;1182.41;345.49;6.00;0.16;0.86;0.12;-0.01;16.32;-2.22;2.15;KeepLane;1
0.13;1124.03;1182.64;347.46;6.02;0.21;0.41;0.11;-0.00;16.36;0.32;2.09;KeepLane;1
0.16;1126.98;1182.96;350.43;6.08;0.35;0.84;0.11;-0.01;17.30;5.79;2.19;KeepLane;1
0.10;1128.63;1183.14;352.41;6.07;-0.06;-4.17;0.10;-0.00;16.99;-3.13;2.07;KeepLane;1
0.14;1130.96;1183.37;354.75;6.02;-0.41;-2.53;0.10;-0.01;16.73;-1.90;2.20;KeepLane;1
0.17;1133.63;1183.63;357.43;5.97;-0.30;0.64;0.09;-0.01;16.77;0.26;2.11;KeepLane;1
0.08;1135.32;1183.78;359.12;5.94;-0.32;-0.27;0.09;-0.00;16.91;1.81;2.25;KeepLane;1
0.11;1137.01;1183.93;360.82;5.92;-0.18;1.33;0.09;-0.00;16.96;0.47;2.26;KeepLane;1
0.22;1140.42;1184.21;364.24;5.90;-0.11;0.32;0.08;-0.00;17.11;0.66;2.17;KeepLane;1
0.09;1142.13;1184.35;365.96;5.89;-0.07;0.49;0.08;-0.00;17.20;1.12;1.77;KeepLane;1
0.09;1143.86;1184.48;367.69;5.89;-0.02;0.49;0.08;-0.00;17.30;1.03;1.65;KeepLane;1
0.13;1145.94;1184.63;369.78;5.89;0.04;0.48;0.07;-0.00;17.40;0.76;1.69;KeepLane;1
0.08;1147.33;1184.73;371.18;5.90;0.08;0.55;0.07;-0.00;17.79;4.76;1.59;KeepLane;1
0.10;1149.44;1184.87;373.29;5.92;0.19;1.08;0.07;-0.00;17.59;-2.07;1.48;KeepLane;1
0.13;1151.56;1185.01;375.42;5.94;0.20;0.04;0.06;-0.00;17.73;1.18;1.41;KeepLane;1
0.20;1155.11;1185.22;378.97;6.00;0.27;0.40;0.05;-0.01;18.73;4.99;1.89;KeepLane;1
0.16;1157.97;1185.38;381.84;6.06;0.40;0.80;0.04;-0.01;18.61;-0.73;1.78;KeepLane;1
0.18;1161.21;1185.52;385.25;6.15;0.49;0.52;0.00;-0.04;18.86;1.39;1.87;KeepLane;1
0.12;1163.38;1185.54;387.42;6.23;0.65;1.26;0.02;0.01;18.10;-6.15;2.42;KeepLane;1
0.13;1165.93;1185.59;389.97;6.29;0.50;-1.08;0.03;0.01;18.21;0.78;2.38;KeepLane;1
0.20;1169.58;1185.73;393.62;6.32;0.15;-1.72;0.05;0.02;18.28;0.34;2.32;KeepLane;1
0.08;1171.05;1185.81;395.10;6.32;-0.07;-2.89;0.05;0.01;18.68;5.13;2.75;KeepLane;1
