dt;x;y;s;d;d_dot;yaw;d_yaw;v_ms;ref_v_;a;jerk;FSM;mode;
0.09;1133.63;1183.14;357.40;6.45;-0.27;0.09;0.00;18.32;18.44;1.17;0.58;KeepLane;1
0.14;1136.20;1183.37;359.98;6.41;-0.29;0.09;0.00;18.43;18.55;0.72;0.61;KeepLane;1
0.10;1138.42;1183.58;362.21;6.37;-0.37;0.09;-0.00;19.08;18.66;6.35;1.18;KeepLane;1
0.20;1141.77;1183.89;365.56;6.32;-0.26;0.09;-0.00;18.67;18.77;-2.04;0.92;KeepLane;1
0.14;1144.38;1184.12;368.19;6.28;-0.28;0.09;-0.00;19.43;18.88;5.62;0.93;KeepLane;1
0.19;1147.77;1184.42;371.59;6.25;-0.19;0.08;-0.00;18.87;18.99;-2.96;0.58;KeepLane;1
0.19;1151.55;1184.73;375.39;6.22;-0.12;0.08;-0.01;19.01;19.10;0.75;0.48;KeepLane;1
0.14;1154.22;1184.93;378.06;6.22;-0.02;0.07;-0.00;19.10;19.21;0.66;1.15;KeepLane;1
0.08;1156.13;1185.07;379.98;6.23;0.06;0.07;-0.00;19.70;19.32;7.22;1.83;KeepLane;1
0.20;1159.60;1185.31;383.46;6.25;0.13;0.07;-0.00;19.29;19.43;-2.10;1.54;KeepLane;1
0.11;1161.93;1185.46;385.97;6.24;-0.14;0.06;-0.00;19.95;19.54;5.90;2.01;KeepLane;1
0.17;1165.05;1185.66;389.10;6.19;-0.27;0.06;-0.00;19.53;19.65;-2.38;1.70;KeepLane;1
0.15;1168.19;1185.84;392.24;6.15;-0.24;0.06;-0.00;19.68;19.76;0.97;1.16;KeepLane;1
0.08;1170.16;1185.95;394.22;6.14;-0.23;0.06;-0.00;20.23;19.87;7.00;2.07;KeepLane;1
0.21;1173.73;1186.15;397.79;6.11;-0.13;0.05;-0.00;19.88;19.98;-1.67;1.34;KeepLane;1
0.17;1177.72;1186.36;401.79;6.08;-0.14;0.05;-0.00;20.93;20.05;6.16;2.25;KeepLane;1
0.10;1179.72;1186.47;403.79;6.07;-0.13;0.05;-0.00;20.03;20.16;-9.12;1.26;KeepLane;1
0.19;1183.35;1186.66;407.43;6.05;-0.11;0.05;-0.00;20.18;20.27;0.78;1.28;KeepLane;1
0.21;1187.40;1186.87;411.48;6.03;-0.12;0.05;0.00;20.22;20.38;0.24;0.58;KeepLane;1
0.18;1191.06;1187.06;415.15;6.00;-0.15;0.05;0.00;20.38;20.49;0.90;0.88;KeepLane;1
0.13;1193.92;1187.22;418.02;5.98;-0.18;0.06;0.00;20.48;20.60;0.72;0.36;KeepLane;1
0.19;1197.63;1187.42;421.72;5.94;-0.17;0.06;0.00;20.58;20.71;0.55;0.65;KeepLane;1
0.20;1202.17;1187.68;426.28;5.90;-0.21;0.06;0.00;21.80;20.71;6.00;1.16;KeepLane;1
0.17;1205.48;1187.87;429.59;5.86;-0.24;0.06;-0.00;20.69;20.82;-6.64;-0.21;KeepLane;1
0.16;1208.81;1188.05;432.99;5.83;-0.19;0.05;-0.00;21.58;20.82;5.76;0.54;KeepLane;1
0.18;1212.55;1188.24;436.74;5.77;-0.32;0.05;-0.01;20.77;20.93;-4.46;-0.53;KeepLane;1
0.21;1217.15;1188.43;441.34;5.74;-0.17;0.03;-0.01;21.96;20.93;5.55;0.94;KeepLane;1
0.15;1220.49;1188.53;444.69;5.75;0.09;0.01;-0.02;20.90;21.00;-7.01;0.16;KeepLane;1
0.13;1223.01;1188.56;447.21;5.81;0.44;0.01;-0.00;21.00;21.00;0.76;0.21;KeepLane;1
0.09;1225.11;1188.58;449.31;5.86;0.54;0.01;-0.00;21.00;21.00;0.06;0.13;KeepLane;1
0.12;1227.63;1188.59;451.83;5.93;0.58;0.00;-0.00;21.05;21.00;0.35;0.09;KeepLane;1
0.19;1231.41;1188.60;455.60;6.05;0.65;6.28;6.28;21.00;21.00;-0.23;0.01;KeepLane;1
0.16;1234.77;1188.58;458.96;6.18;0.83;6.27;-0.01;21.00;21.00;0.00;-0.59;KeepLane;1
0.08;1236.87;1188.56;461.47;6.19;0.14;6.27;-0.00;21.00;21.00;-0.06;0.07;KeepLane;1
0.10;1238.97;1188.53;463.57;6.15;-0.38;6.27;-0.00;21.05;21.00;0.51;-0.45;KeepLane;1
0.13;1241.49;1188.49;466.09;6.12;-0.27;6.26;-0.00;20.95;21.00;-0.76;-0.08;KeepLane;1
0.09;1243.59;1188.44;468.19;6.09;-0.24;6.26;-0.00;20.95;21.00;0.02;-0.64;KeepLane;1
0.11;1245.69;1188.39;470.29;6.08;-0.14;6.26;-0.00;21.01;21.00;0.53;0.12;KeepLane;1
0.19;1249.47;1188.29;474.07;6.06;-0.12;6.26;-0.00;21.01;21.00;0.00;0.04;KeepLane;1
0.20;1253.67;1188.18;478.27;6.03;-0.11;6.26;-0.00;21.01;21.00;0.00;0.04;KeepLane;1
0.13;1256.61;1188.10;481.21;6.02;-0.13;6.26;-0.00;21.00;21.00;-0.05;-0.00;KeepLane;1
0.09;1258.70;1188.05;483.31;6.01;-0.13;6.26;0.00;21.00;21.00;0.00;0.02;KeepLane;1
0.13;1261.64;1187.97;486.25;5.99;-0.13;6.26;0.00;21.00;21.00;0.00;0.02;KeepLane;1
0.20;1265.42;1187.88;490.03;5.96;-0.14;6.26;0.00;21.01;21.00;0.02;0.03;KeepLane;1
0.12;1267.94;1187.82;492.55;5.94;-0.17;6.26;-0.00;21.01;21.00;0.00;-0.02;KeepLane;1
0.10;1270.04;1187.77;494.65;5.92;-0.17;6.26;0.00;21.01;21.00;0.00;0.05;KeepLane;1
0.14;1272.98;1187.70;497.66;5.88;-0.31;6.26;-0.00;21.01;21.00;0.00;0.05;KeepLane;1
0.18;1277.18;1187.59;501.86;5.80;-0.46;6.26;0.00;21.01;21.00;-0.01;-0.00;KeepLane;1
0.11;1279.28;1187.54;503.96;5.76;-0.37;6.26;-0.00;20.96;21.00;-0.42;-0.04;KeepLane;1
0.11;1281.79;1187.46;506.48;5.72;-0.36;6.25;-0.01;20.96;21.00;-0.02;-0.05;KeepLane;1
0.16;1285.15;1187.34;509.84;5.69;-0.17;6.24;-0.01;20.97;21.00;0.06;-0.04;KeepLane;1
0.21;1289.34;1187.15;514.04;5.69;-0.02;6.23;-0.01;21.03;21.00;0.29;-0.01;KeepLane;1
0.07;1291.02;1187.07;515.71;5.70;0.16;6.23;-0.01;20.99;21.00;-0.53;-0.06;KeepLane;1
0.14;1293.95;1186.89;518.65;5.74;0.31;6.21;-0.02;21.02;21.00;0.18;-0.04;KeepLane;1
0.24;1298.56;1186.54;523.27;5.88;0.59;6.20;-0.01;20.97;21.00;-0.20;-0.06;KeepLane;1
0.21;1303.16;1186.16;527.89;6.05;0.83;6.20;-0.01;20.98;21.00;0.03;-0.06;KeepLane;1
0.19;1307.35;1185.78;532.49;6.19;0.72;6.18;-0.02;20.98;21.00;0.00;-0.06;KeepLane;1
0.17;1310.69;1185.43;535.85;6.17;-0.14;6.18;-0.00;21.01;21.00;0.23;-0.04;KeepLane;1
0.20;1314.86;1184.98;540.05;6.15;-0.10;6.18;-0.00;20.97;21.00;-0.23;-0.02;KeepLane;1
0.19;1318.62;1184.58;543.83;6.13;-0.06;6.17;-0.00;21.02;21.00;0.28;0.01;KeepLane;1
0.17;1322.38;1184.16;547.61;6.12;-0.06;6.18;0.00;21.02;21.00;-0.03;0.00;KeepLane;1
0.21;1326.97;1183.67;552.23;6.11;-0.09;6.18;0.00;20.97;21.00;-0.23;-0.05;KeepLane;1
0.19;1331.15;1183.23;556.43;6.08;-0.11;6.18;0.00;21.01;21.00;0.23;0.03;KeepLane;1
0.21;1335.33;1182.79;560.63;6.05;-0.16;6.18;0.01;20.99;21.00;-0.10;-0.00;KeepLane;1
